Provider,PotentialFraud,inpatient_claims,inpatient_total_reimbursed,inpatient_avg_reimbursed,inpatient_std_reimbursed,inpatient_total_deductible,outpatient_claims,outpatient_total_reimbursed,outpatient_avg_reimbursed,outpatient_std_reimbursed,total_claims,total_reimbursed,avg_reimbursed_per_claim,inpatient_ratio,cv_inpatient,cv_outpatient
PRV51191,No,0.0,0.0,0.0,0.0,0.0,32.0,10990.0,343.4375,644.463314479325,32.0,10990.0,333.030303030303,0.0,0.0,1.8710602488966068
PRV51194,No,2.0,18000.0,9000.0,7071.067811865475,2136.0,7.0,540.0,77.14285714285714,62.640318675829896,9.0,18540.0,1854.0,0.2,0.7855869138835102,0.8016128532555928
PRV51196,No,0.0,0.0,0.0,0.0,0.0,720.0,197060.0,273.69444444444446,600.1747227956727,720.0,197060.0,273.3148404993065,0.0,0.0,2.1848811831979185
PRV51198,No,0.0,0.0,0.0,0.0,0.0,6.0,360.0,60.0,37.416573867739416,6.0,360.0,51.42857142857143,0.0,0.0,0.6133864568481872
PRV51200,No,0.0,0.0,0.0,0.0,0.0,19.0,4420.0,232.6315789473684,417.0643716004515,19.0,4420.0,221.0,0.0,0.0,1.7851369813941382
PRV51201,No,0.0,0.0,0.0,0.0,0.0,45.0,10660.0,236.88888888888889,550.4412371503024,45.0,10660.0,231.7391304347826,0.0,0.0,2.313858540099356
PRV51202,No,0.0,0.0,0.0,0.0,0.0,12.0,5010.0,417.5,890.3331858457158,12.0,5010.0,385.38461538461536,0.0,0.0,2.1274389148045776
PRV51203,No,0.0,0.0,0.0,0.0,0.0,21.0,15340.0,730.4761904761905,1977.689248063194,21.0,15340.0,697.2727272727273,0.0,0.0,2.703695996961596
PRV51204,No,0.0,0.0,0.0,0.0,0.0,499.0,155180.0,310.9819639278557,651.8833063176052,499.0,155180.0,310.36,0.0,0.0,2.089490360629789
PRV51205,No,0.0,0.0,0.0,0.0,0.0,10.0,4660.0,466.0,1030.686933824018,10.0,4660.0,423.6363636363636,0.0,0.0,2.207038402192758
PRV51206,No,0.0,0.0,0.0,0.0,0.0,10.0,1560.0,156.0,149.75535605335347,10.0,1560.0,141.8181818181818,0.0,0.0,0.9538557710404679
PRV51207,No,3.0,51000.0,17000.0,19313.207915827967,3204.0,0.0,0.0,0.0,0.0,3.0,51000.0,12750.0,0.75,1.1360042300939925,0.0
PRV51209,No,0.0,0.0,0.0,0.0,0.0,42.0,9910.0,235.95238095238096,351.26294454967064,42.0,9910.0,230.46511627906978,0.0,0.0,1.482419983027147
PRV51210,No,0.0,0.0,0.0,0.0,0.0,9.0,2890.0,321.1111111111111,441.03413826041975,9.0,2890.0,289.0,0.0,0.0,1.3691987734887128
PRV51211,No,0.0,0.0,0.0,0.0,0.0,2.0,100.0,50.0,70.71067811865476,2.0,100.0,33.333333333333336,0.0,0.0,1.386483884679505
PRV51212,No,0.0,0.0,0.0,0.0,0.0,15.0,6260.0,417.3333333333333,829.2205175142898,15.0,6260.0,391.25,0.0,0.0,1.9822004402732027
PRV51213,No,0.0,0.0,0.0,0.0,0.0,2.0,50.0,25.0,7.0710678118654755,2.0,50.0,16.666666666666668,0.0,0.0,0.2719641466102106
PRV51214,No,0.0,0.0,0.0,0.0,0.0,8.0,3200.0,400.0,603.3951560012014,8.0,3200.0,355.55555555555554,0.0,0.0,1.5047260748159634
PRV51215,No,0.0,0.0,0.0,0.0,0.0,10.0,1610.0,161.0,162.98943387703252,10.0,1610.0,146.36363636363637,0.0,0.0,1.0061076165248921
PRV51216,No,0.0,0.0,0.0,0.0,0.0,71.0,15560.0,219.1549295774648,495.28562171992735,71.0,15560.0,216.11111111111111,0.0,0.0,2.249713974928977
PRV51217,No,0.0,0.0,0.0,0.0,0.0,5.0,2930.0,586.0,856.434469180217,5.0,2930.0,488.3333333333333,0.0,0.0,1.4590025028623799
PRV51218,No,0.0,0.0,0.0,0.0,0.0,7.0,520.0,74.28571428571429,61.06202935189288,7.0,520.0,65.0,0.0,0.0,0.8110705986019927
PRV51219,No,0.0,0.0,0.0,0.0,0.0,8.0,5330.0,666.25,1109.4520848470333,8.0,5330.0,592.2222222222222,0.0,0.0,1.6627232444316724
PRV51221,No,0.0,0.0,0.0,0.0,0.0,1.0,70.0,70.0,0.0,1.0,70.0,35.0,0.0,0.0,0.0
PRV51222,No,0.0,0.0,0.0,0.0,0.0,5.0,860.0,172.0,167.69019053003666,5.0,860.0,143.33333333333334,0.0,0.0,0.9693074597111946
PRV51224,No,0.0,0.0,0.0,0.0,0.0,7.0,3130.0,447.14285714285717,569.5821358889423,7.0,3130.0,391.25,0.0,0.0,1.270983408104111
PRV51225,No,0.0,0.0,0.0,0.0,0.0,8.0,1190.0,148.75,191.64233800046824,8.0,1190.0,132.22222222222223,0.0,0.0,1.2797485008378513
PRV51226,No,0.0,0.0,0.0,0.0,0.0,20.0,7430.0,371.5,599.6865409265251,20.0,7430.0,353.8095238095238,0.0,0.0,1.609896754165168
PRV51228,No,0.0,0.0,0.0,0.0,0.0,5.0,430.0,86.0,73.348483283569,5.0,430.0,71.66666666666667,0.0,0.0,0.8430860147536666
PRV51229,No,0.0,0.0,0.0,0.0,0.0,47.0,12410.0,264.0425531914894,499.5548434637804,47.0,12410.0,258.5416666666667,0.0,0.0,1.8848099576782271
PRV51230,No,0.0,0.0,0.0,0.0,0.0,30.0,12490.0,416.3333333333333,634.1352152848538,30.0,12490.0,402.9032258064516,0.0,0.0,1.5194933273598732
PRV51231,No,2.0,16000.0,8000.0,0.0,2136.0,0.0,0.0,0.0,0.0,2.0,16000.0,5333.333333333333,0.6666666666666666,0.0,0.0
PRV51232,No,1.0,26000.0,26000.0,0.0,1068.0,0.0,0.0,0.0,0.0,1.0,26000.0,13000.0,0.5,0.0,0.0
PRV51233,No,3.0,27000.0,9000.0,7549.83443527075,3204.0,0.0,0.0,0.0,0.0,3.0,27000.0,6750.0,0.75,0.8387772953306022,0.0
PRV51234,No,5.0,29000.0,5800.0,5167.204273105525,5340.0,0.0,0.0,0.0,0.0,5.0,29000.0,4833.333333333333,0.8333333333333334,0.890743711964407,0.0
PRV51235,No,2.0,10000.0,5000.0,0.0,2136.0,0.0,0.0,0.0,0.0,2.0,10000.0,3333.3333333333335,0.6666666666666666,0.0,0.0
PRV51236,No,1.0,12000.0,12000.0,0.0,1068.0,0.0,0.0,0.0,0.0,1.0,12000.0,6000.0,0.5,0.0,0.0
PRV51237,No,1.0,19000.0,19000.0,0.0,1068.0,0.0,0.0,0.0,0.0,1.0,19000.0,9500.0,0.5,0.0,0.0
PRV51238,No,8.0,132000.0,16500.0,11122.692377040989,4272.0,0.0,0.0,0.0,0.0,8.0,132000.0,14666.666666666666,0.8888888888888888,0.6740617160802974,0.0
PRV51239,No,1.0,5000.0,5000.0,0.0,1068.0,0.0,0.0,0.0,0.0,1.0,5000.0,2500.0,0.5,0.0,0.0
PRV51240,No,11.0,81000.0,7363.636363636364,5371.642714714509,11748.0,49.0,13020.0,265.7142857142857,542.7476393315774,60.0,94020.0,1541.311475409836,0.18032786885245902,0.7293832919215859,2.0349402653031823
PRV51241,No,10.0,78000.0,7800.0,5613.475849338902,9612.0,50.0,12210.0,244.2,386.7187450267985,60.0,90210.0,1478.8524590163934,0.16393442622950818,0.7195841365644022,1.577156382654154
PRV51242,Yes,11.0,88000.0,8000.0,5196.152422706632,10680.0,100.0,29200.0,292.0,663.2945016805097,111.0,117200.0,1046.4285714285713,0.09821428571428571,0.649437873104191,2.2638037600017396
PRV51243,No,0.0,0.0,0.0,0.0,0.0,36.0,6330.0,175.83333333333334,462.78273211395555,36.0,6330.0,171.0810810810811,0.0,0.0,2.6170559780242537
PRV51244,Yes,200.0,1796100.0,8980.5,8186.314707636298,209328.0,1215.0,357890.0,294.559670781893,767.0057421047368,1415.0,2153990.0,1521.1793785310736,0.14124293785310735,0.911464088140767,2.5950960767944062
PRV51245,No,4.0,20000.0,5000.0,2708.01280154532,3204.0,169.0,63630.0,376.50887573964496,677.5509128501604,173.0,83630.0,480.632183908046,0.022988505747126436,0.5414942614567727,1.794794656212121
PRV51247,No,10.0,74000.0,7400.0,5680.375574437545,9612.0,24.0,2240.0,93.33333333333333,78.77688177028382,34.0,76240.0,2178.285714285714,0.2857142857142857,0.7675146026803871,0.8350906194729735
PRV51248,No,1.0,23000.0,23000.0,0.0,1068.0,1.0,500.0,500.0,0.0,2.0,23500.0,7833.333333333333,0.3333333333333333,0.0,0.0
PRV51249,Yes,51.0,506000.0,9921.56862745098,11625.563448289122,51264.0,75.0,15330.0,204.4,414.3449405142168,126.0,521330.0,4104.96062992126,0.4015748031496063,1.1716284245318065,2.017258717206508
PRV51250,No,0.0,0.0,0.0,0.0,0.0,85.0,22560.0,265.4117647058824,546.5422759345827,85.0,22560.0,262.3255813953488,0.0,0.0,2.0514945221655783
PRV51251,No,0.0,0.0,0.0,0.0,0.0,11.0,3590.0,326.3636363636364,502.12095609071577,11.0,3590.0,299.1666666666667,0.0,0.0,1.533832412384858
PRV51252,No,18.0,142000.0,7888.888888888889,7267.080398367688,18156.0,69.0,12930.0,187.3913043478261,336.03506545804305,87.0,154930.0,1760.5681818181818,0.20454545454545456,0.9210624510316888,1.7837079403496399
PRV51253,No,0.0,0.0,0.0,0.0,0.0,85.0,21740.0,255.76470588235293,541.45829648712,85.0,21740.0,252.7906976744186,0.0,0.0,2.108772288724179
PRV51255,No,2.0,11000.0,5500.0,2121.3203435596424,2136.0,72.0,29570.0,410.69444444444446,704.6172198063103,74.0,40570.0,540.9333333333333,0.02666666666666667,0.38562449437550306,1.711505290670479
PRV51256,No,0.0,0.0,0.0,0.0,0.0,95.0,38550.0,405.7894736842105,1550.3949935607477,95.0,38550.0,401.5625,0.0,0.0,3.81129575335156
PRV51258,No,8.0,98000.0,12250.0,7778.174593052023,8544.0,6.0,1660.0,276.6666666666667,268.5268453370476,14.0,99660.0,6644.0,0.5333333333333333,0.6349011993349133,0.9670834766040128
PRV51259,No,4.0,150000.0,37500.0,39837.16857408418,4272.0,17.0,1960.0,115.29411764705883,125.90262343666748,21.0,151960.0,6907.272727272727,0.18181818181818182,1.0622961674111138,1.0826224574726087
PRV51260,No,3.0,78000.0,26000.0,19313.207915827967,3204.0,59.0,14390.0,243.89830508474577,484.2378189917691,62.0,92390.0,1466.5079365079366,0.047619047619047616,0.7427871203349089,1.9773016347508046
PRV51261,No,26.0,245000.0,9423.076923076924,7294.782118325821,26700.0,116.0,25170.0,216.98275862068965,461.7475685820709,142.0,270170.0,1889.3006993006993,0.18181818181818182,0.7740579982388454,2.1182756448437963
PRV51262,No,0.0,0.0,0.0,0.0,0.0,60.0,16270.0,271.1666666666667,534.4951416965126,60.0,16270.0,266.72131147540983,0.0,0.0,1.9638523271151718
PRV51263,Yes,18.0,210000.0,11666.666666666666,12884.098726725124,19224.0,26.0,8170.0,314.2307692307692,723.5588328639108,44.0,218170.0,4848.222222222223,0.4,1.1042566688619653,2.2953306069377355
PRV51264,No,0.0,0.0,0.0,0.0,0.0,39.0,5270.0,135.12820512820514,230.7068291699252,39.0,5270.0,131.75,0.0,0.0,1.6947761042808591
PRV51265,No,0.0,0.0,0.0,0.0,0.0,160.0,45770.0,286.0625,566.8861175606779,160.0,45770.0,284.2857142857143,0.0,0.0,1.9747829046311445
PRV51266,No,10.0,78300.0,7830.0,10148.897039142288,9612.0,82.0,24600.0,300.0,610.7756655108705,92.0,102900.0,1106.4516129032259,0.10752688172043011,1.2959899168870244,2.0291550349198353
PRV51267,No,2.0,9000.0,4500.0,2121.3203435596424,2136.0,12.0,3870.0,322.5,550.1921152073734,14.0,12870.0,858.0,0.13333333333333333,0.47129978750491947,1.7007484241340753
PRV51271,No,2.0,17000.0,8500.0,6363.961030678927,2136.0,121.0,26180.0,216.36363636363637,429.48224643167737,123.0,43180.0,348.2258064516129,0.016129032258064516,0.7486132255827465,1.9758698079249062
PRV51272,No,2.0,22000.0,11000.0,9899.494936611665,2136.0,77.0,28760.0,373.5064935064935,742.0238438390646,79.0,50760.0,634.5,0.025,0.8998722785757354,1.9813377249924742
PRV51273,No,0.0,0.0,0.0,0.0,0.0,553.0,131340.0,237.50452079566003,529.6621089976009,553.0,131340.0,237.07581227436822,0.0,0.0,2.2207633936272075
PRV51274,No,10.0,165000.0,16500.0,18506.75552332175,10680.0,48.0,10720.0,223.33333333333334,387.008897216618,58.0,175720.0,2978.3050847457625,0.1694915254237288,1.1215535739241107,1.7251511020057264
PRV51276,No,14.0,116000.0,8285.714285714286,5594.345654024543,14952.0,53.0,17980.0,339.24528301886795,699.8127470880604,67.0,133980.0,1970.2941176470588,0.20588235294117646,0.6750981705341045,2.0567889755263793
PRV51277,No,10.0,121000.0,12100.0,15044.009512833412,10680.0,49.0,20190.0,412.0408163265306,742.6023487030725,59.0,141190.0,2353.1666666666665,0.16666666666666666,1.2432038271905967,1.797890957381815
PRV51279,No,0.0,0.0,0.0,0.0,0.0,224.0,59840.0,267.14285714285717,465.34895257403923,224.0,59840.0,265.9555555555556,0.0,0.0,1.7354516078946587
PRV51280,No,0.0,0.0,0.0,0.0,0.0,39.0,20250.0,519.2307692307693,974.9828193233501,39.0,20250.0,506.25,0.0,0.0,1.8741352434132117
PRV51281,No,0.0,0.0,0.0,0.0,0.0,259.0,89470.0,345.44401544401546,706.1112632153859,259.0,89470.0,344.11538461538464,0.0,0.0,2.038168453596774
PRV51282,No,8.0,66000.0,8250.0,6819.090848492928,8544.0,51.0,11330.0,222.15686274509804,513.3704850319706,59.0,77330.0,1288.8333333333333,0.13333333333333333,0.8264562899639956,2.300491585680564
PRV51284,No,17.0,182000.0,10705.882352941177,12312.41601942097,17088.0,360.0,97860.0,271.8333333333333,599.0330881249579,377.0,279860.0,740.3703703703703,0.04497354497354497,1.1499534237469935,2.1956008116980743
PRV51285,No,15.0,161000.0,10733.333333333334,13992.174683763506,16020.0,153.0,35120.0,229.54248366013073,380.7339516424356,168.0,196120.0,1160.473372781065,0.08875739644970414,1.3034973155075773,1.651469809806159
PRV51286,No,15.0,136000.0,9066.666666666666,9223.159256278006,16020.0,55.0,9170.0,166.72727272727272,250.81389400830537,70.0,145170.0,2044.6478873239437,0.2112676056338028,1.0171480266453707,1.4953673897514141
PRV51287,No,0.0,0.0,0.0,0.0,0.0,78.0,25700.0,329.4871794871795,656.5848229312262,78.0,25700.0,325.3164556962025,0.0,0.0,1.9867179838868663
PRV51288,No,3.0,37000.0,12333.333333333334,14433.756729740644,3204.0,5.0,360.0,72.0,34.20526275297414,8.0,37360.0,4151.111111111111,0.3333333333333333,1.1702097178396869,0.4685652431914266
PRV51289,No,0.0,0.0,0.0,0.0,0.0,92.0,46300.0,503.2608695652174,899.2904513084859,92.0,46300.0,497.8494623655914,0.0,0.0,1.7833833747279855
PRV51290,No,0.0,0.0,0.0,0.0,0.0,113.0,14990.0,132.65486725663717,209.0198969472723,113.0,14990.0,131.49122807017545,0.0,0.0,1.5638779285600057
PRV51292,No,0.0,0.0,0.0,0.0,0.0,22.0,3970.0,180.45454545454547,238.69640555729785,22.0,3970.0,172.6086956521739,0.0,0.0,1.31546115287088
PRV51293,No,0.0,0.0,0.0,0.0,0.0,88.0,21200.0,240.9090909090909,422.29160367818713,88.0,21200.0,238.20224719101122,0.0,0.0,1.7456623977677785
PRV51295,No,0.0,0.0,0.0,0.0,0.0,7.0,1950.0,278.57142857142856,440.9999460101468,7.0,1950.0,243.75,0.0,0.0,1.5774142166944445
PRV51296,No,3.0,33000.0,11000.0,7211.102550927979,3204.0,27.0,5630.0,208.5185185185185,625.5932796689488,30.0,38630.0,1246.1290322580646,0.0967741935483871,0.655495186885554,2.9858615080540245
PRV51297,No,5.0,51000.0,10200.0,7726.577508832744,5340.0,65.0,26090.0,401.38461538461536,818.6915569276474,70.0,77090.0,1085.774647887324,0.07042253521126761,0.7574333407345107,2.034599548854792
PRV51298,No,0.0,0.0,0.0,0.0,0.0,100.0,31120.0,311.2,615.1936214877328,100.0,31120.0,308.1188118811881,0.0,0.0,1.9705112795891506
PRV51299,No,0.0,0.0,0.0,0.0,0.0,37.0,6230.0,168.3783783783784,322.1586351259053,37.0,6230.0,163.94736842105263,0.0,0.0,1.9020056645378163
PRV51300,No,7.0,93000.0,13285.714285714286,10980.502200328934,7476.0,45.0,14540.0,323.1111111111111,725.2235461698633,52.0,107540.0,2029.0566037735848,0.1320754716981132,0.8264272087294777,2.237576933674587
PRV51301,No,6.0,108000.0,18000.0,17447.06279005151,6408.0,106.0,28910.0,272.7358490566038,507.97737673447045,112.0,136910.0,1211.5929203539822,0.05309734513274336,0.9692274201461869,1.855721048175278
PRV51302,No,10.0,76000.0,7600.0,7058.485830702093,10680.0,33.0,4710.0,142.72727272727272,157.28701327654022,43.0,80710.0,1834.3181818181818,0.22727272727272727,0.9286259479939604,1.0943435458835815
PRV51303,No,0.0,0.0,0.0,0.0,0.0,93.0,36110.0,388.2795698924731,630.1753097282673,93.0,36110.0,384.1489361702128,0.0,0.0,1.6188245119114124
PRV51304,No,2.0,28000.0,14000.0,15556.349186104046,2136.0,49.0,11350.0,231.6326530612245,515.7815547738189,51.0,39350.0,756.7307692307693,0.038461538461538464,1.11108843554775,2.2171502924745266
PRV51305,No,11.0,98000.0,8909.09090909091,9974.512975123602,11748.0,38.0,15400.0,405.2631578947368,693.657508924293,49.0,113400.0,2268.0,0.22,1.1194625371270532,1.7074093366448462
PRV51306,No,0.0,0.0,0.0,0.0,0.0,17.0,3700.0,217.64705882352942,388.1450987028676,17.0,3700.0,205.55555555555554,0.0,0.0,1.7752129884177426
PRV51307,No,0.0,0.0,0.0,0.0,0.0,37.0,6940.0,187.56756756756758,424.62666874303574,37.0,6940.0,182.6315789473684,0.0,0.0,2.2518541985799514
PRV51308,No,0.0,0.0,0.0,0.0,0.0,35.0,13790.0,394.0,652.5885110127838,35.0,13790.0,383.05555555555554,0.0,0.0,1.6521228126905918
PRV51309,No,0.0,0.0,0.0,0.0,0.0,18.0,3790.0,210.55555555555554,292.54405846605545,18.0,3790.0,199.47368421052633,0.0,0.0,1.3828238057744218
PRV51311,No,3.0,13000.0,4333.333333333333,1527.5252316519466,3204.0,18.0,3010.0,167.22222222222223,249.1587151987205,21.0,16010.0,727.7272727272727,0.13636363636363635,0.3524244939595355,1.4811284258840716
PRV51312,No,4.0,19000.0,4750.0,2061.5528128088304,4272.0,42.0,9790.0,233.0952380952381,331.7984114344578,46.0,28790.0,612.5531914893617,0.0851063829787234,0.43391976695618406,1.417365061050369
PRV51313,No,0.0,0.0,0.0,0.0,0.0,19.0,4970.0,261.57894736842104,357.79049049369564,19.0,4970.0,248.5,0.0,0.0,1.3626015873682538
PRV51314,No,0.0,0.0,0.0,0.0,0.0,30.0,6460.0,215.33333333333334,327.8112717480249,30.0,6460.0,208.38709677419354,0.0,0.0,1.515306340899961
PRV51315,No,0.0,0.0,0.0,0.0,0.0,47.0,7210.0,153.40425531914894,392.4908007548085,47.0,7210.0,150.20833333333334,0.0,0.0,2.5419688074240043
PRV51316,No,3.0,21000.0,7000.0,4358.898943540674,3204.0,0.0,0.0,0.0,0.0,3.0,21000.0,5250.0,0.75,0.6226109046622874,0.0
PRV51318,No,3.0,13000.0,4333.333333333333,1527.5252316519468,3204.0,0.0,0.0,0.0,0.0,3.0,13000.0,3250.0,0.75,0.35242449395953557,0.0
PRV51322,No,0.0,0.0,0.0,0.0,0.0,12.0,850.0,70.83333333333333,51.954233939520506,12.0,850.0,65.38461538461539,0.0,0.0,0.7232607973019096
PRV51323,No,0.0,0.0,0.0,0.0,0.0,76.0,20860.0,274.4736842105263,922.2875831132675,76.0,20860.0,270.90909090909093,0.0,0.0,3.34800612899352
PRV51324,No,0.0,0.0,0.0,0.0,0.0,28.0,9330.0,333.2142857142857,694.7211194878373,28.0,9330.0,321.7241379310345,0.0,0.0,2.0786697313164613
PRV51325,No,0.0,0.0,0.0,0.0,0.0,15.0,15140.0,1009.3333333333334,1355.962845396303,15.0,15140.0,946.25,0.0,0.0,1.3420945351992442
PRV51326,No,0.0,0.0,0.0,0.0,0.0,44.0,14000.0,318.1818181818182,652.2172299246402,44.0,14000.0,311.1111111111111,0.0,0.0,2.043403454620063
PRV51327,No,0.0,0.0,0.0,0.0,0.0,41.0,8990.0,219.26829268292684,492.5920738496633,41.0,8990.0,214.04761904761904,0.0,0.0,2.236327652290576
PRV51328,No,0.0,0.0,0.0,0.0,0.0,7.0,550.0,78.57142857142857,84.93695140682713,7.0,550.0,68.75,0.0,0.0,1.067430269026553
PRV51329,No,0.0,0.0,0.0,0.0,0.0,74.0,19360.0,261.6216216216216,504.5465264317263,74.0,19360.0,258.1333333333333,0.0,0.0,1.9211918779431794
PRV51330,No,0.0,0.0,0.0,0.0,0.0,19.0,3810.0,200.52631578947367,166.91560356494625,19.0,3810.0,190.5,0.0,0.0,0.8282571083139146
PRV51331,No,0.0,0.0,0.0,0.0,0.0,5.0,320.0,64.0,40.98780306383839,5.0,320.0,53.333333333333336,0.0,0.0,0.6305815855975138
PRV51334,No,2.0,15000.0,7500.0,3535.5339059327375,2136.0,0.0,0.0,0.0,0.0,2.0,15000.0,5000.0,0.6666666666666666,0.47134167523433373,0.0
PRV51335,No,0.0,0.0,0.0,0.0,0.0,142.0,46080.0,324.50704225352115,686.4210579115279,142.0,46080.0,322.23776223776224,0.0,0.0,2.1087748306745047
PRV51336,No,10.0,116000.0,11600.0,8071.899129421499,10680.0,59.0,13450.0,227.96610169491527,453.54458268869826,69.0,129450.0,1849.2857142857142,0.14285714285714285,0.6957933910371088,1.9808372476595748
PRV51337,Yes,40.0,350000.0,8750.0,8758.146390939592,41652.0,128.0,29100.0,227.34375,456.83864788002586,168.0,379100.0,2243.195266272189,0.23668639053254437,1.0008166370631462,2.0006619313207645
PRV51338,Yes,7.0,73000.0,10428.57142857143,5255.382728122437,7476.0,121.0,40860.0,337.68595041322317,643.5160711934843,128.0,113860.0,882.6356589147287,0.05426356589147287,0.5038924910879375,1.90003769098879
PRV51340,No,0.0,0.0,0.0,0.0,0.0,151.0,43210.0,286.158940397351,558.2673922379877,151.0,43210.0,284.2763157894737,0.0,0.0,1.9441059068733688
PRV51341,No,0.0,0.0,0.0,0.0,0.0,71.0,14530.0,204.64788732394365,493.6940376558152,71.0,14530.0,201.80555555555554,0.0,0.0,2.4006764381592274
PRV51342,No,28.0,319000.0,11392.857142857143,11056.552559335774,28836.0,179.0,37780.0,211.0614525139665,403.61079764750303,207.0,356780.0,1715.2884615384614,0.1346153846153846,0.9703959265688331,1.9032728148503133
PRV51344,No,2.0,19000.0,9500.0,707.1067811865476,2136.0,31.0,7250.0,233.8709677419355,430.2842271441428,33.0,26250.0,772.0588235294117,0.058823529411764705,0.07442445860294154,1.8320026152270878
PRV51345,No,0.0,0.0,0.0,0.0,0.0,49.0,15120.0,308.57142857142856,695.4764553886781,49.0,15120.0,302.4,0.0,0.0,2.2465783053625965
PRV51346,No,5.0,41000.0,8200.0,4658.3258795408465,5340.0,261.0,63490.0,243.25670498084293,471.8381885316125,266.0,104490.0,391.34831460674155,0.018726591760299626,0.5680192512548282,1.9317307525646792
PRV51347,Yes,0.0,0.0,0.0,0.0,0.0,2067.0,596900.0,288.7760038703435,707.2670097517289,2067.0,596900.0,288.6363636363636,0.0,0.0,2.4407369841023354
PRV51348,No,19.0,146000.0,7684.210526315789,6481.191862089594,20292.0,36.0,6330.0,175.83333333333334,310.15549095804926,55.0,152330.0,2720.1785714285716,0.3392857142857143,0.8433330277546229,1.753942455936188
PRV51349,No,5.0,37000.0,7400.0,4159.326868617084,5340.0,25.0,3480.0,139.2,233.9857545521379,30.0,40480.0,1305.8064516129032,0.16129032258064516,0.5619952531572874,1.6689426144945643
PRV51350,No,21.0,142000.0,6761.9047619047615,3562.369462938423,22428.0,218.0,71380.0,327.43119266055044,607.7106752633077,239.0,213380.0,889.0833333333334,0.0875,0.5267513869195886,1.8503439650185913
PRV51351,No,0.0,0.0,0.0,0.0,0.0,32.0,10840.0,338.75,689.1123322446152,32.0,10840.0,328.4848484848485,0.0,0.0,2.0282923686375725
PRV51352,No,0.0,0.0,0.0,0.0,0.0,4.0,5900.0,1475.0,1004.5728777279758,4.0,5900.0,1180.0,0.0,0.0,0.6806049307100107
PRV51353,No,5.0,50000.0,10000.0,4636.809247747852,5340.0,13.0,1210.0,93.07692307692308,119.95725734503765,18.0,51210.0,2695.2631578947367,0.2631578947368421,0.4636345613186533,1.2750975842072685
PRV51354,No,1.0,10000.0,10000.0,0.0,0.0,3.0,440.0,146.66666666666666,92.37604307034013,4.0,10440.0,2088.0,0.2,0.0,0.6255713977675404
PRV51355,No,15.0,134100.0,8940.0,7686.518810786286,16020.0,59.0,10960.0,185.76271186440678,346.53558005029566,74.0,145060.0,1934.1333333333334,0.2,0.8596934135763658,1.8554859082464328
PRV51356,No,17.0,167000.0,9823.529411764706,8783.758407692341,17088.0,78.0,20800.0,266.6666666666667,477.35653768358935,95.0,187800.0,1956.25,0.17708333333333334,0.8940640349830843,1.7833992690545055
